Instrument,Portfolios,Strategy IDs,Signal,Signal Number,Entry Datetime,Entry ID,Exit ID,Exit Datetime,Exit Type,Intraday/ Positional,Entry Price,Exit Price,Net points,only_date,exit_expiry,Symbol,Expiry date,StrikeDiff,LotSize,DTE_CNT,Trade Id,RollOver Id,Current Expiry / next expiry,tradingSymbol,Tracking Price,Tracking Price Time,Tracking Price Revised Time,Appreciation / depreciation,Appreciation %,Revised Appreciated Price,Revised Appreciated Time,A/D price Level,TARGET Profit %,SL %,Exit Time,Exit Price,Entry Price,Delayed exit price,Exit Type,RE_Appreciation / Depreciation,RE_Appreciation / Depreciation %,RE_Appreciation / Depreciation Price,RE A/D price Level,RE_Appreciation / Depreciation Time,RE_Entry Price,RE_Appreciation / Depreciation Exit Price,RE_Appreciation / Depreciation Exit Type,RE_Appreciation / Depreciation Exit Time,max_price - Between Signal start to signal end time,min_price - Between Signal start to signal end time,max_price - Between P_Price and appreciation/ depreciation price,Min_price - Between P_Price and appreciation/ depreciation price,After entry of appreciation/depreciation price till exit - max_price,After entry of appreciation/depreciation price till exit - min_price,After entry of RE_appreciation/depreciation price till exit - max_price,After entry of RE_appreciation/depreciation price till exit - min_price,Capital,Qty,Revised Qty,Qty_Reappreciation,Revised Qty_Reappreciation,ROI_Original,ROI_Reappreciation,Probability_Original,Probability_Reappreciation,Volume at entry,Volume at exit,Volume for x mins
BANKNIFTY,F13 - F13_1,1_1,S,60,2019-03-06 15:26:00,5,5,2019-03-07 09:57:00,,P,,,41.85000000000218,2019-03-06,2019-03-07,BANKNIFTY,2019-03-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,60,2019-03-06 15:26:00,5,6,2019-03-07 09:58:00,,P,,,35.900000000001455,2019-03-06,2019-03-07,BANKNIFTY,2019-03-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,60,2019-03-06 15:26:00,5,7,2019-03-07 10:29:00,,P,,,3.2999999999992724,2019-03-06,2019-03-07,BANKNIFTY,2019-03-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,60,2019-03-06 15:26:00,5,8,2019-03-07 10:30:00,,P,,,5.5,2019-03-06,2019-03-07,BANKNIFTY,2019-03-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,60,2019-03-06 15:26:00,5,9,2019-03-07 10:43:00,,P,,,0.4000000000014552,2019-03-06,2019-03-07,BANKNIFTY,2019-03-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,60,2019-03-06 15:26:00,5,10,2019-03-07 10:44:00,,P,,,-12.0,2019-03-06,2019-03-07,BANKNIFTY,2019-03-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,60,2019-03-06 15:26:00,5,11,2019-03-07 10:59:00,,P,,,21.900000000001455,2019-03-06,2019-03-07,BANKNIFTY,2019-03-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,60,2019-03-06 15:26:00,5,12,2019-03-07 11:00:00,,P,,,27.150000000001455,2019-03-06,2019-03-07,BANKNIFTY,2019-03-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,60,2019-03-06 15:26:00,5,13,2019-03-07 11:11:00,,P,,,61.150000000001455,2019-03-06,2019-03-07,BANKNIFTY,2019-03-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,60,2019-03-06 15:26:00,5,14,2019-03-07 11:12:00,,P,,,64.60000000000218,2019-03-06,2019-03-07,BANKNIFTY,2019-03-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,60,2019-03-06 15:26:00,5,15,2019-03-07 11:33:00,,P,,,30.150000000001455,2019-03-06,2019-03-07,BANKNIFTY,2019-03-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,60,2019-03-06 15:26:00,5,16,2019-03-07 11:34:00,,P,,,22.25,2019-03-06,2019-03-07,BANKNIFTY,2019-03-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,60,2019-03-06 15:26:00,5,17,2019-03-07 11:47:00,,P,,,11.799999999999272,2019-03-06,2019-03-07,BANKNIFTY,2019-03-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,60,2019-03-06 15:26:00,5,18,2019-03-07 11:48:00,,P,,,7.400000000001455,2019-03-06,2019-03-07,BANKNIFTY,2019-03-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,60,2019-03-06 15:26:00,5,19,2019-03-07 12:03:00,,P,,,9.400000000001455,2019-03-06,2019-03-07,BANKNIFTY,2019-03-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,60,2019-03-06 15:26:00,5,20,2019-03-07 12:04:00,,P,,,15.200000000000728,2019-03-06,2019-03-07,BANKNIFTY,2019-03-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,60,2019-03-06 15:26:00,5,21,2019-03-07 12:27:00,,P,,,29.100000000002183,2019-03-06,2019-03-07,BANKNIFTY,2019-03-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,60,2019-03-06 15:26:00,5,22,2019-03-07 12:28:00,,P,,,16.299999999999272,2019-03-06,2019-03-07,BANKNIFTY,2019-03-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,60,2019-03-06 15:26:00,5,23,2019-03-07 12:37:00,,P,,,30.0,2019-03-06,2019-03-07,BANKNIFTY,2019-03-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,60,2019-03-06 15:26:00,5,24,2019-03-07 12:38:00,,P,,,36.150000000001455,2019-03-06,2019-03-07,BANKNIFTY,2019-03-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,60,2019-03-06 15:26:00,5,25,2019-03-07 12:43:00,,P,,,41.5,2019-03-06,2019-03-07,BANKNIFTY,2019-03-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,60,2019-03-06 15:26:00,5,26,2019-03-07 12:44:00,,P,,,47.04999999999927,2019-03-06,2019-03-07,BANKNIFTY,2019-03-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,60,2019-03-06 15:26:00,5,27,2019-03-07 12:57:00,,P,,,50.85000000000218,2019-03-06,2019-03-07,BANKNIFTY,2019-03-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,60,2019-03-06 15:26:00,5,28,2019-03-07 12:58:00,,P,,,47.75,2019-03-06,2019-03-07,BANKNIFTY,2019-03-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,60,2019-03-06 15:26:00,5,29,2019-03-07 13:07:00,,P,,,29.200000000000728,2019-03-06,2019-03-07,BANKNIFTY,2019-03-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,60,2019-03-06 15:26:00,5,30,2019-03-07 13:08:00,,P,,,36.5,2019-03-06,2019-03-07,BANKNIFTY,2019-03-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,60,2019-03-06 15:26:00,5,31,2019-03-07 13:15:00,,P,,,39.0,2019-03-06,2019-03-07,BANKNIFTY,2019-03-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,60,2019-03-06 15:26:00,5,32,2019-03-07 13:16:00,,P,,,33.29999999999927,2019-03-06,2019-03-07,BANKNIFTY,2019-03-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,60,2019-03-06 15:26:00,5,33,2019-03-07 13:27:00,,P,,,37.29999999999927,2019-03-06,2019-03-07,BANKNIFTY,2019-03-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,60,2019-03-06 15:26:00,5,34,2019-03-07 13:28:00,,P,,,28.25,2019-03-06,2019-03-07,BANKNIFTY,2019-03-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,60,2019-03-06 15:26:00,5,35,2019-03-07 13:33:00,,P,,,15.700000000000728,2019-03-06,2019-03-07,BANKNIFTY,2019-03-07,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,72,2019-03-19 13:58:00,1,1,2019-03-19 13:58:00,,P,,,0.0,2019-03-19,2019-03-20,BANKNIFTY,2019-03-20,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,72,2019-03-19 14:01:00,2,1,2019-03-19 14:12:00,,P,,,27.0,2019-03-19,2019-03-20,BANKNIFTY,2019-03-20,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,72,2019-03-19 14:01:00,2,2,2019-03-19 14:13:00,,P,,,22.0,2019-03-19,2019-03-20,BANKNIFTY,2019-03-20,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,72,2019-03-19 14:01:00,2,3,2019-03-19 14:22:00,,P,,,30.25,2019-03-19,2019-03-20,BANKNIFTY,2019-03-20,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,72,2019-03-19 14:01:00,2,4,2019-03-19 14:23:00,,P,,,22.5,2019-03-19,2019-03-20,BANKNIFTY,2019-03-20,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,72,2019-03-19 14:01:00,2,5,2019-03-19 14:30:00,,P,,,21.0,2019-03-19,2019-03-20,BANKNIFTY,2019-03-20,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,72,2019-03-19 14:01:00,2,6,2019-03-19 14:31:00,,P,,,35.29999999999927,2019-03-19,2019-03-20,BANKNIFTY,2019-03-20,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,72,2019-03-19 14:01:00,2,7,2019-03-19 14:40:00,,P,,,29.799999999999272,2019-03-19,2019-03-20,BANKNIFTY,2019-03-20,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,72,2019-03-19 14:01:00,2,8,2019-03-19 14:41:00,,P,,,29.350000000002183,2019-03-19,2019-03-20,BANKNIFTY,2019-03-20,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,72,2019-03-19 14:01:00,2,9,2019-03-19 14:50:00,,P,,,82.45000000000073,2019-03-19,2019-03-20,BANKNIFTY,2019-03-20,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,72,2019-03-19 14:01:00,2,10,2019-03-19 14:51:00,,P,,,71.20000000000073,2019-03-19,2019-03-20,BANKNIFTY,2019-03-20,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,72,2019-03-19 14:01:00,2,11,2019-03-19 14:58:00,,P,,,80.04999999999927,2019-03-19,2019-03-20,BANKNIFTY,2019-03-20,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,72,2019-03-19 14:01:00,2,12,2019-03-19 14:59:00,,P,,,69.04999999999927,2019-03-19,2019-03-20,BANKNIFTY,2019-03-20,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,72,2019-03-19 14:01:00,2,13,2019-03-20 09:25:00,,P,,,113.35000000000218,2019-03-19,2019-03-20,BANKNIFTY,2019-03-20,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,72,2019-03-19 14:01:00,2,14,2019-03-20 09:26:00,,P,,,92.04999999999927,2019-03-19,2019-03-20,BANKNIFTY,2019-03-20,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,72,2019-03-19 14:01:00,2,15,2019-03-20 09:39:00,,P,,,125.54999999999927,2019-03-19,2019-03-20,BANKNIFTY,2019-03-20,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,72,2019-03-19 14:01:00,2,16,2019-03-20 09:40:00,,P,,,114.65000000000146,2019-03-19,2019-03-20,BANKNIFTY,2019-03-20,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,72,2019-03-19 14:01:00,2,17,2019-03-20 10:13:00,,P,,,83.35000000000218,2019-03-19,2019-03-20,BANKNIFTY,2019-03-20,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,72,2019-03-19 14:01:00,2,18,2019-03-20 10:14:00,,P,,,85.35000000000218,2019-03-19,2019-03-20,BANKNIFTY,2019-03-20,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,72,2019-03-19 14:01:00,2,19,2019-03-20 10:29:00,,P,,,63.650000000001455,2019-03-19,2019-03-20,BANKNIFTY,2019-03-20,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,72,2019-03-19 14:01:00,2,20,2019-03-20 10:30:00,,P,,,59.45000000000073,2019-03-19,2019-03-20,BANKNIFTY,2019-03-20,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,72,2019-03-19 14:01:00,2,21,2019-03-20 10:47:00,,P,,,89.54999999999927,2019-03-19,2019-03-20,BANKNIFTY,2019-03-20,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,72,2019-03-19 14:01:00,2,22,2019-03-20 10:48:00,,P,,,83.15000000000146,2019-03-19,2019-03-20,BANKNIFTY,2019-03-20,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,72,2019-03-19 14:01:00,2,23,2019-03-20 11:05:00,,P,,,54.95000000000073,2019-03-19,2019-03-20,BANKNIFTY,2019-03-20,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,72,2019-03-19 14:01:00,2,24,2019-03-20 11:06:00,,P,,,59.5,2019-03-19,2019-03-20,BANKNIFTY,2019-03-20,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,72,2019-03-19 14:01:00,2,25,2019-03-20 11:27:00,,P,,,73.60000000000218,2019-03-19,2019-03-20,BANKNIFTY,2019-03-20,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,72,2019-03-19 14:01:00,2,26,2019-03-20 11:28:00,,P,,,67.04999999999927,2019-03-19,2019-03-20,BANKNIFTY,2019-03-20,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,72,2019-03-19 14:01:00,2,27,2019-03-20 11:39:00,,P,,,60.75,2019-03-19,2019-03-20,BANKNIFTY,2019-03-20,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,72,2019-03-19 14:01:00,2,28,2019-03-20 11:40:00,,P,,,52.5,2019-03-19,2019-03-20,BANKNIFTY,2019-03-20,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,72,2019-03-19 14:01:00,2,29,2019-03-20 11:47:00,,P,,,68.35000000000218,2019-03-19,2019-03-20,BANKNIFTY,2019-03-20,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,72,2019-03-19 14:01:00,2,30,2019-03-20 11:48:00,,P,,,70.65000000000146,2019-03-19,2019-03-20,BANKNIFTY,2019-03-20,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,72,2019-03-19 14:01:00,2,31,2019-03-20 12:11:00,,P,,,94.5,2019-03-19,2019-03-20,BANKNIFTY,2019-03-20,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,72,2019-03-19 14:01:00,2,32,2019-03-20 12:12:00,,P,,,92.54999999999927,2019-03-19,2019-03-20,BANKNIFTY,2019-03-20,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,72,2019-03-19 14:01:00,2,33,2019-03-20 12:19:00,,P,,,72.65000000000146,2019-03-19,2019-03-20,BANKNIFTY,2019-03-20,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,72,2019-03-19 14:01:00,2,34,2019-03-20 12:20:00,,P,,,79.54999999999927,2019-03-19,2019-03-20,BANKNIFTY,2019-03-20,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,72,2019-03-19 14:01:00,2,35,2019-03-20 12:33:00,,P,,,117.40000000000146,2019-03-19,2019-03-20,BANKNIFTY,2019-03-20,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,72,2019-03-19 14:01:00,2,36,2019-03-20 12:34:00,,P,,,110.15000000000146,2019-03-19,2019-03-20,BANKNIFTY,2019-03-20,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,72,2019-03-19 14:01:00,2,37,2019-03-20 12:39:00,,P,,,100.90000000000146,2019-03-19,2019-03-20,BANKNIFTY,2019-03-20,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,72,2019-03-19 14:01:00,2,38,2019-03-20 12:40:00,,P,,,94.10000000000218,2019-03-19,2019-03-20,BANKNIFTY,2019-03-20,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,72,2019-03-19 14:01:00,2,39,2019-03-20 12:51:00,,P,,,79.85000000000218,2019-03-19,2019-03-20,BANKNIFTY,2019-03-20,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,72,2019-03-19 14:01:00,2,40,2019-03-20 12:52:00,,P,,,71.65000000000146,2019-03-19,2019-03-20,BANKNIFTY,2019-03-20,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
BANKNIFTY,F13 - F13_1,1_1,S,72,2019-03-19 14:01:00,2,41,2019-03-20 12:59:00,,P,,,77.25,2019-03-19,2019-03-20,BANKNIFTY,2019-03-20,20,100,1,,,,,,,,APPRECIATION,0.01,,,,0.01,,,,,,,APPRECIATION,0.0,,,,,,,,,,,,,,,,100000000.0,,,,,,,,,,,5
