SYMBOL,EXPIRY_01,EXPIRY_02,EXPIRY_03,EXPIRY_04,EXPIRY_05,EXPIRY_06,EXPIRY_07,EXPIRY_08,EXPIRY_09,EXPIRY_10,EXPIRY_11,EXPIRY_12,EXPIRY_13,EXPIRY_14,TIMESTAMP,EXPIRY_15,EXPIRY_16,EXPIRY_17,EXPIRY_18,EXPIRY_19,EXPIRY_20,EXPIRY_21
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,7/13/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,7/14/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,7/14/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,7/17/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,7/17/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,7/18/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,7/18/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,7/19/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,7/19/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,7/20/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,7/20/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,7/21/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,7/21/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,7/24/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,7/24/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,7/25/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,7/25/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,7/26/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,7/26/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,7/27/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,7/27/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,7/28/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,7/28/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,7/31/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,7/31/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,8/1/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,8/1/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,8/2/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,8/2/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,8/3/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,8/3/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,8/4/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,8/4/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,8/7/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,8/7/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,8/8/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,8/8/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,8/9/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,8/9/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,8/10/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,8/10/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,8/11/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,8/11/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,8/14/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,8/14/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,8/16/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,8/16/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,8/17/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,8/17/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,8/18/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,8/18/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,8/21/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,8/21/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,8/22/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,8/22/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,8/23/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,8/23/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,8/24/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,8/24/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,8/28/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,8/28/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,8/29/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,8/29/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,8/30/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,8/30/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,8/31/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,8/31/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,9/1/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,9/1/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,9/4/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,9/4/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,9/5/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,9/5/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,9/6/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,9/6/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,9/7/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,9/7/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,9/8/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,9/8/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,9/11/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,9/11/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,9/12/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,9/12/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,9/13/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,9/13/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,9/14/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,9/14/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,9/15/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,9/15/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,9/18/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,9/18/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,9/19/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,9/19/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,9/20/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,9/20/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,9/21/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,9/21/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,9/22/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,9/22/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,9/25/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,9/25/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,9/26/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,9/26/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,9/27/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,9/27/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,9/28/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,9/28/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,9/29/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,9/29/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,10/3/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,10/3/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,10/4/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,10/4/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,10/5/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,10/5/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,10/6/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,10/6/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,10/9/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,10/9/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,10/10/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,10/10/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,10/11/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,10/11/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,10/12/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,10/12/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,10/13/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,10/13/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,10/16/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,10/16/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,10/17/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,10/17/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,10/18/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,10/18/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,10/19/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,10/19/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,10/23/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,10/23/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,10/24/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,10/24/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,10/25/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,10/25/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,10/26/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,10/26/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,10/27/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,10/27/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,10/30/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,10/30/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,10/31/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,10/31/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,11/1/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,11/1/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,11/2/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,11/2/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,11/3/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,11/3/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,11/6/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,11/6/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,11/7/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,11/7/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,11/8/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,11/8/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,11/9/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,11/9/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,11/10/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,11/10/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,11/13/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,11/13/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,11/14/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,11/14/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,11/15/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,11/15/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,11/16/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,11/16/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,11/17/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,11/17/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,11/20/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,11/20/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,11/21/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,11/21/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,11/22/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,11/22/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,11/23/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,11/23/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,11/24/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,11/24/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,11/27/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,11/27/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,11/28/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,11/28/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,11/29/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,11/29/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,11/30/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,11/30/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,12/1/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,12/1/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,12/4/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,12/4/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,12/5/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,12/5/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,12/6/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,12/6/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,12/7/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,12/7/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,12/8/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,12/8/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,12/11/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,12/11/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,12/12/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,12/12/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,12/13/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,12/13/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,12/14/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,12/14/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,12/15/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,12/15/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,12/18/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,12/18/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,12/19/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,12/19/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,12/20/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,12/20/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,12/21/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,12/21/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,12/22/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,12/22/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,12/26/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,12/26/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,12/27/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,12/27/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,12/28/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,12/28/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,12/29/2017,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,12/29/2017,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,1/1/2018,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,1/1/2018,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,1/2/2018,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,1/2/2018,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,1/3/2018,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,1/3/2018,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,1/4/2018,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,1/4/2018,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,1/5/2018,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,1/5/2018,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,1/8/2018,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,1/8/2018,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,1/9/2018,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,1/9/2018,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,1/10/2018,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,1/10/2018,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,1/11/2018,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,1/11/2018,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,1/12/2018,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,1/12/2018,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,1/15/2018,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,1/15/2018,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,1/16/2018,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,1/16/2018,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,1/17/2018,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,1/17/2018,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,1/18/2018,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,1/18/2018,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,1/19/2018,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,1/19/2018,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,1/22/2018,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,1/22/2018,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,1/23/2018,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,1/23/2018,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,1/24/2018,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,1/24/2018,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,1/25/2018,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,1/25/2018,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,1/29/2018,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,1/29/2018,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,1/30/2018,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,1/30/2018,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,1/31/2018,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,1/31/2018,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,2/1/2018,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,2/1/2018,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,2/2/2018,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,2/2/2018,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,2/5/2018,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,2/5/2018,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,2/6/2018,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,2/6/2018,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,2/7/2018,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,2/7/2018,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,2/8/2018,,,,,,,
NIFTY,50,50,50,100,100,100,100,100,100,100,100,100,100,100,2/8/2018,,,,,,,
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,2/9/2018,,,,,,,
